,date,sen,요일,라벨
2765,2019.07.23,스페인 좌파정부 의회 신임투표 부결…이틀뒤 재표결,화,0
2771,2019.07.23,"日, 자위대기 긴급발진하며 ""독도 우리땅"" 도발…韓, 일축(종합2보)",화,0
2763,2019.07.23,"日외무상 ""독도영공 침입 러에 한국말고 일본이 대응해야"" 도발(종합)",화,0
2762,2019.07.23,"英 정치권, 존슨 신임 총리에 기대와 우려 교차",화,0
2761,2019.07.23,민주콩고 북동부서 무장반군 공격…어린이 등 12명 사망,화,0
2760,2019.07.23,"EU ""英 신임 총리와 브렉시트 협력…노딜은 모두에 비극"" 경고",화,0
2759,2019.07.23,"EU ""美 제외한 이란 핵 합의 서명 당사국, 28일 빈서 회동""",화,0
2758,2019.07.23,"터키 에르도안, 英 존슨 총리 축하…""양국 관계 발전할 것""",화,0
2764,2019.07.23,"""러, 중국과의 군사협력 협정 체결 추진…내각, 협상 승인""",화,0
2785,2019.07.24,호주 캠퍼스로 번진 홍콩시위 찬반 논쟁…실랑이 끝 주먹다짐,수,0
2784,2019.07.24,"英 존슨 신임 총리 ""中 일대일로에 열광…중국투자도 환영""",수,0
2783,2019.07.24,"美 재무 ""중국과 30∼31일 상하이에서 무역협상""",수,0
2782,2019.07.24,"팝스타 출신 우간다 정치인 와인, 2021년 대선출마 선언",수,0
2781,2019.07.24,"시리아 안전지대 협상 난항…터키 ""美 제안 불만족""",수,0
2780,2019.07.24,5대 마카오 행정장관에 친중파 호얏셍 단독 후보,수,0
2779,2019.07.24,"美 FTC, '사생활 침해' 페이스북에 벌금 50억 달러 부과",수,0
2778,2019.07.24,"주홍콩 한국 총영사관, 시위 격화에 여행객 안전 주의 당부",수,0
2776,2019.07.24,"'737맥스 후폭풍' 美보잉, 창사 이래 최대 분기손실",수,0
2775,2019.07.24,"정부 ""日 수출규제, 징용판결 보복…대화도 외면"" WTO서 비판",수,0
2774,2019.07.24,"물러나는 메이…""英 전체 위한 브렉시트가 우선순위 돼야""",수,0
2773,2019.07.24,"스웨덴 ""호르무즈서 나포된 유조선 해결 위해 이란·英과 대화""",수,0
2772,2019.07.24,"뮬러 前특검 ""트럼프 사법방해 면죄부 주지않았다""…의회서 증언",수,0
2777,2019.07.24,"미중 무역협상 30~31일 상하이서 개최…美백악관, 협상재개 발표(종합)",수,0
2794,2019.07.25,이라크 여름 불볕더위 본격 시작…남부 바스라 50도 기록,목,0
2798,2019.07.25,"서유럽 폭염, 최고 기온 연일 갱신…파리 41℃ 사상 최고(종합)",목,0
2797,2019.07.25,"英 존슨 총리 ""영국 내 EU 주민 거주권리 입법화 추진""",목,0
2796,2019.07.25,"'아랍의 봄' 튀니지 첫 민선 대통령 에셉시, 92세로 별세(종합2보)",목,0
2795,2019.07.25,"터키 중앙은행, 기준금리 대폭 인하…24%→19.75%(종합)",목,0
2793,2019.07.25,"프랑스 ""위성 방어용 레이저 무기 개발할 것""",목,0
2799,2019.07.25,美 지난주 실업수당 20만6천건…1만건 감소,목,0
2791,2019.07.25,"서유럽 폭염, 최고 기온 연일 갱신…佛·獨 원전 가동중단도(종합2보)",목,0
2786,2019.07.25,"JP모건운용, 美증시 조정 경고…""이번 3분기 꺾일 수 있다""",목,0
2787,2019.07.25,"우크라 당국, 자국 남부 항구서 러시아 탱크선 억류(종합)",목,0
2792,2019.07.25,"스페인 의회, 사회당 산체스 내각 불신임…좌파연정 구성 실패",목,0
2789,2019.07.25,"EU 소비자단체 ""종이 음식 포장 용기에 유해물질…규제해야""",목,0
2790,2019.07.25,"美국방 ""러, 한국 영공으로 넘어가""…침범 대상 '韓 영공' 적시",목,0
2788,2019.07.25,"방한 마무리한 美볼턴 ""생산적 만남 가진 후 귀국""",목,0
2841,2019.07.28,"이란 ""호르무즈에 유럽 군함 파견은 적대적 도발"" 경고",일,0
2835,2019.07.28,미·중 힘겨루기에 WTO체제 출범 24년만에 최대 위기,일,0
2840,2019.07.28,"기증받은 시신 판매 목적 훼손, 프랑켄슈타인 만든 美업체",일,0
2839,2019.07.28,"네덜란드, 초콜릿 원료 카카오 수입 전 세계 1위",일,0
2838,2019.07.28,"중남미, 中교역 키우며 미·중무역전쟁 '어부지리' 노려",일,0
2837,2019.07.28,"중국 ""미중 정상회담 후 미국산 대두 수백만t 구매""",일,0
2836,2019.07.28,"이란 ""발전용 핵기술 필수…중수로 설계변경 진행""",일,0
2834,2019.07.28,"이스라엘, 장거리 요격미사일 '애로우 3' 시험발사 성공",일,0
2832,2019.07.28,러시아 공정선거 촉구 시위 주도한 '푸틴 정적' 입원,일,0
2831,2019.07.28,경찰 불허 '송환법 반대 시위' 강행에 최루탄 쏘며 해산 나서,일,0
2830,2019.07.28,"예멘 반군 ""사우디군 지휘통제부 탄도미사일 공격""",일,0
2829,2019.07.28,美뉴욕 브루클린 주말밤 행사장서 총격…12명 사상,일,0
2828,2019.07.28,"멕시코, 이민문제 해결 위해 온두라스에 일자리 2만개 창출 지원",일,0
2833,2019.07.28,"'중동의 중재자' 오만 외무, 이란 방문…이란, 英 성토(종합)",일,0
2864,2019.07.30,"英 존슨 ""아일랜드와 국경에서 물리적 검문검색 없을 것""",화,0
2869,2019.07.30,"예멘 반군 ""사우디 공습에 아동 등 14명 사망""…사우디는 부인(종합)",화,0
2868,2019.07.30,"시진핑, 하반기 경제기조 '안정 속 진전' 내걸어(종합)",화,0
2867,2019.07.30,네덜란드서 '해피벌룬' 부작용 사례 급증…국내서도 유통돼,화,0
2866,2019.07.30,"트럼프의 '와인세' 맞불에 佛 농무장관 ""어리석은 짓"" 맹비난",화,0
2865,2019.07.30,"美 강력 제재에도…화웨이, 매출 23%↑",화,0
2863,2019.07.30,"""EU 대학생 12명 중 1명꼴로 외국 출신…룩셈부르크 절반 육박""",화,0
2856,2019.07.30,"헝가리 대법원 ""헝가리 유람선 가해 선장 보석 잘못""",화,0
2861,2019.07.30,美 미시시피 사우스헤이븐 월마트서 총격…2명 숨져,화,0
2860,2019.07.30,"터키, 쿠데타 연루 혐의 현역 군인 20명 체포",화,0
2859,2019.07.30,"트럼프 ""재선 승리하면 무역합의 아예 없을 수도""…중국 압박",화,0
2858,2019.07.30,수단 軍-야권 권력협상 연기…학생 시위대 사망에 정국 긴장,화,0
2857,2019.07.30,"英 존슨 ""아일랜드와 국경에서 물리적 검문검색 없을 것""(종합)",화,0
2862,2019.07.30,"그리스, 소형비행선 띄워 불법이주민 밀입국 감시…""EU 첫 사례""",화,0
2878,2019.07.31,"엑스포 예산 담배기업 후원받으려던 스위스, 비판 여론에 철회",수,0
2883,2019.07.31,"시진핑, 건군절 앞두고 군개혁 강조 ""강군사업 끊임없이 추진""",수,0
2882,2019.07.31,"이란, 화폐 10000리알→1토만 축소…화폐 개혁 성공하나",수,0
2881,2019.07.31,"에어버스, 보잉 737맥스 결함 반사이익…실적 예상 밖 호조",수,0
2880,2019.07.31,"러 우주화물선 ISS로 성공 발사…""2.5t 이상 화물 운송""",수,0
2879,2019.07.31,"강경화, 방콕서 ARF외교전 돌입…""한일관계 파국 절대 안돼""(종합2보)",수,0
2877,2019.07.31,"AFP ""EU, 해상미아될 뻔한 아프리카 난민 131명 분산 수용 합의""",수,0
2876,2019.07.31,"프랑스, 북한 탄도미사일 발사 규탄",수,0
2875,2019.07.31,"WSJ ""中 `기다리기' 새전략…미중협상 진전 더딘 원인""",수,0
2874,2019.07.31,"中정부, 8월부터 대만 개인여행 일시중단…""양안관계 고려""(종합)",수,0
2873,2019.07.31,"美백악관 ""中, 美농산물 구매 확대 약속 확인…협상 건설적""",수,0
2872,2019.07.31,유로존·EU 2분기 잠정 GDP 성장률 각각 0.2%…1분기보다 하락,수,0
2871,2019.07.31,경제부흥 내건 그리스 새 정부 대대적인 '감세 드라이브',수,0
2870,2019.07.31,미중 무역협상 성과 없이 끝나…9월 재개는 합의(종합3보),수,0
2897,2019.08.01,美 지난주 실업수당 21만5천건…8천건 증가,목,0
2896,2019.08.01,"""일본, 2일 백색국가 리스트서 한국 제외""[교도]",목,0
2895,2019.08.01,"中 언론 ""한일 갈등으로 중국 반도체산업에 기회 왔다""(종합)",목,0
2894,2019.08.01,"伊, 예멘 내전 관여 사우디·UAE에 공습용 폭탄 수출 중단",목,0
2893,2019.08.01,"폼페이오 ""아세안, 남중국해 中 강압 분명히 반대해야"" 촉구",목,0
2892,2019.08.01,"미·러 정상 통화…트럼프, 푸틴에 러 산불 진화 지원 제안(종합)",목,0
2891,2019.08.01,모잠비크 대통령-야당 지도자 평화협정…내전종식후 27년만,목,0
2890,2019.08.01,미 켄터키서 한밤 가스파이프 폭발…1명 숨져,목,0
2889,2019.08.01,"트럼프, 민주 주자들 직격…""미국 위대하게 할 사람들 아냐""",목,0
2888,2019.08.01,마야의 나라 과테말라에서 펼쳐진 '젊은 국악'의 향연,목,0
2887,2019.08.01,"홍콩 언론 ""중국군 투입, 7단계에 걸쳐 48시간 내 이뤄져""",목,0
2886,2019.08.01,"아일랜드 총리 ""英 존슨, 전제조건 없이 브렉시트 논의하자""",목,0
2885,2019.08.01,나이지리아서 다국적 연합군-반군 교전…군인·반군 60여명 숨져,목,0
2884,2019.08.01,"유럽 반부패기구 ""헝가리, 부패 근절 노력 부족""",목,0
2939,2019.08.04,"터키, 공화국 수립 이후 96년 만에 기독교 교회 신축",일,0
2938,2019.08.04,"몰디브, 전 부통령 체포…""수사 피해 출국 후 인도서 망명 시도""",일,0
2937,2019.08.04,"中당국, 홍콩시위대 국기 훼손에 ""악질행위 규탄""",일,0
2936,2019.08.04,"日 외무성, '반일시위 빈발' 한국 여행 주의보",일,0
2935,2019.08.04,"""일본 후쿠시마 앞바다서 규모 6.2 지진… 쓰나미는 없어""",일,0
2934,2019.08.04,"日, 獨 소녀상 전시관에 공문 '압박'…""성노예는 모순"" 주장(종합)",일,0
2933,2019.08.04,"교황, 美 총기 사건 희생자 애도…""무고한 시민 공격"" 비판",일,0
2932,2019.08.04,홍콩서 시위대-경찰 충돌…중앙정부 건물에 물대포 첫 배치돼,일,0
2930,2019.08.04,"트럼프 ""텍사스 총격은 비겁한 행동…변명의 여지 없다""(종합)",일,0
2929,2019.08.04,美 피로 얼룩진 주말…2건의 총기난사로 30명 사망·50여명 부상,일,0
2928,2019.08.04,"폼페이오, 한·일 거론 ""호르무즈 호위 연합체 참여 매우 중요""",일,0
2927,2019.08.04,"日예술제 '위안부 소녀상' 전시 중단…""韓 작가들, 내 작품 철거해달라""",일,0
2926,2019.08.04,"캄보디아 '킬링필드' 핵심전범 누온 체아 사망…""진상규명 요원""",일,0
2931,2019.08.04,[선한결의 중동은지금] 이란 “미국이 회담 요청했지만 거절”,일,0
2949,2019.08.05,韓때리기 먹혔나…아베 지지율 4%p↑·한국 규제강화 55% 찬성,월,0
2953,2019.08.05,"러 시베리아 지역 군부대 탄약고 폭발…""주민 대피, 2명 부상""",월,0
2952,2019.08.05,"피아트 CEO, 르노와 합병 재추진 시사",월,0
2951,2019.08.05,"트럼프, 中위안화 달러당 7위안 돌파에 ""환율조작…중대 위반""",월,0
2950,2019.08.05,"英 '재협상 공세'에 EU ""합의문 불가·미래관계 가능""",월,0
2948,2019.08.05,반군 휴전 거부하자…시리아 정부군 공격 재개 선언,월,0
2947,2019.08.05,"HSBC, 최고경영자 사임하고 4천명 구조조정",월,0
2945,2019.08.05,"오스트리아 빈 시민들 ""향기없는 지하철 더 좋아""",월,0
2944,2019.08.05,"트럼프 ""총기구매자 신원조회 강화해야…이민개혁과 연계""",월,0
2943,2019.08.05,"트럼프, 中위안화 달러당 7위안 돌파에 ""환율조작…중대 위반""(종합)",월,0
2942,2019.08.05,"이집트 카이로서 차량 폭발로 20명 사망…""테러사건""(종합)",월,0
2941,2019.08.05,"푸틴 ""INF 폐기 무한 군비경쟁 초래""…美에 협상 재개 제안(종합)",월,0
2940,2019.08.05,"멕시코 대통령 ""미국, 무차별적인 총기 판매 통제해야""",월,0
2946,2019.08.05,"푸틴 ""INF 폐기 무한 군비경쟁 초래""…美에 협상 재개 제안",월,0
2960,2019.08.06,"독일, 미중 무역갈등 격화에 ""냉철하게 협상에 복귀해야""",화,0
2967,2019.08.06,"中언론 ""'환율조작국' 딱지 가치 낮아져…영향 제한적""(종합2보)",화,0
2966,2019.08.06,"'인력유출 막아라'…크로아티아, 청년층에 세금 면제",화,0
2965,2019.08.06,"터키 에르도안 ""시리아 대테러 작전 곧 다른 국면 진입할 것""",화,0
2964,2019.08.06,"트럼프, 對中 압박 계속 ""우리가 유리한 위치…필요시 내년에도""",화,0
2963,2019.08.06,"EU 집행위 ""英, 브렉시트 명확한 입장 밝혀야…'노 딜'에 대비""",화,0
2962,2019.08.06,"美의회조사국 ""한일 갈등으로 한미일 3각 안보공조 더 어려워져""",화,0
2958,2019.08.06,"英-EU 브렉시트 책임 돌리기…서로 ""협상 관심없다"" 비판(종합2보)",화,0
2959,2019.08.06,"""EU 국민, 이민문제 가장 큰 현안…기후변화, 두번째로 꼽혀""",화,0
2957,2019.08.06,트럼프 '총기참사 성명' 비판한 오바마 우회 비난,화,0
2956,2019.08.06,"스페인 극좌단체, 마요르카서 ""관광 반대"" 렌터카 업체 습격",화,0
2955,2019.08.06,"伊, 영해 침범 난민구조선에 13억 벌금 부과…선장 체포도 허용(종합)",화,0
2954,2019.08.06,'흑인여성 첫 노벨문학상' 美 토니 모리슨 별세,화,0
2961,2019.08.06,"커들로 ""中경제 무너지고 있다…트럼프, 협상·합의 원해""",화,0
3046,2019.08.12,"포르투갈 유조차 총파업…정부, 비상 배급제 실시",월,0
3051,2019.08.12,"시위대 점거 홍콩 국제공항 ""내일 오전 6시부터 운항 재개 계획""",월,0
3050,2019.08.12,로마·피렌체 등 폭염 적색경보…지표면 온도 50도 육박,월,0
3049,2019.08.12,"中 ""중대한 순간 철권 단속""…홍콩시위 무력개입 임박 시사",월,0
3048,2019.08.12,"'송환법 반대' 시위대, 홍콩국제공항 점령…95년 만에 운항 전면 중단",월,0
3047,2019.08.12,"높은 흡연율에 골머리…터키, 담뱃세 인상 움직임",월,0
3045,2019.08.12,"""포로셴코 前우크라 대통령 탈세 사건 관련 조사받아""",월,0
3038,2019.08.12,"'난민 최전선' 그리스 ""난민 부담, EU 내 공평하게 배분돼야""",월,0
3043,2019.08.12,佛 전동스쿠터 사망사고 잇따라…피해자들 규제강화 촉구,월,0
3042,2019.08.12,"""'노딜 브렉시트'시 유럽 약품 부족 심화 가능성""",월,0
3041,2019.08.12,'항공대란' 초래한 홍콩시위에 홍콩~서울 여행객 발만 동동,월,0
3040,2019.08.12,홍콩∼한국 항공편 내일 오전 9시까지 모두 결항…1천명 발 묶여,월,0
3039,2019.08.12,"美 '엘패소 총격범' 선언문, 보수매체 反이민 용어 '판박이'",월,0
3044,2019.08.12,'귀걸이에 거울까지'…폼페이서 2천년된 여성 장신구 대거 발굴,월,0
3088,2019.08.15,美 소매판매 5개월 연속 증가…7월 0.7%↑,목,0
3093,2019.08.15,"베트남서도 ""대한독립 만세"" 함성…광복절 기념행사 개최",목,0
3092,2019.08.15,"""트럼프타워 앞 도로명을 '오바마 거리'로""…청원에 25만명 참여",목,0
3091,2019.08.15,"베이징 교민단체들 ""아베 정권 수출 제한 철회하라""",목,0
3090,2019.08.15,"중국, 트럼프의 회동 제안에 ""홍콩 일은 중국의 내정""",목,0
3089,2019.08.15,태풍 '크로사' 日 관통 후 북상…1명 사망·30여명 부상,목,0
3087,2019.08.15,美 지난주 실업수당 22만건…9천건 증가,목,0
3086,2019.08.15,"""시진핑, 홍콩에 무력개입 대신 준엄한 법 집행 지시""(종합)",목,0
3085,2019.08.15,"""홍콩서 10분거리 선전 스타디움에 中병력 수천명 퍼레이드""(종합)",목,0
3084,2019.08.15,"'새떼 충돌' 러 여객기 옥수수밭 동체착륙…""사망자 없어""(종합)",목,0
3083,2019.08.15,"트럼프 ""인도적 해결""·볼턴 ""제2의 톈안먼""…'관여'로 선회?",목,0
3082,2019.08.15,美 7월 산업생산 0.2% 감소…제조업 생산은 0.4%↓,목,0
3081,2019.08.15,"""독일, '노딜 브렉시트' 가능성 매우 높다고 판단""",목,0
3080,2019.08.15,"""독일·프랑스·스페인 등 EU 6개국 난민 147명 분산 수용""",목,0
