,date,sen,요일,라벨
2345,2019.06.23,"시장 철수? 까르푸, 中 법인 지분 80% 쑤닝닷컴에 매각",일,1
2351,2019.06.23,"이스탄불, 석달만에 시장 재선거…에르도안 '수성'에 촉각(종합)",일,1
2343,2019.06.23,"백악관, 트럼프 친서 확인…""북미정상 연락 계속 진행돼와""",일,1
2342,2019.06.23,"이란 외무 ""5월 26일에도 美 무인기 영공 침범""",일,1
2341,2019.06.23,트럼프의 답신 '흥미로운 내용' 뭘까…북미 톱다운 돌파구 주목(종합),일,1
2340,2019.06.23,"125주년 맞은 IOC, 로잔에 새 본부 건물 개관",일,1
2339,2019.06.23,"""차드서 보코하람 기습 공격에 군인 등 8명 사망""",일,1
2338,2019.06.23,나이지리아 남동부서 송유관 폭발해 최소 8명 사망,일,1
2344,2019.06.23,인도 종교행사장 대형텐트 붕괴로 최소 14명 사망,일,1
2365,2019.06.24,"스웨덴, 中 부패사범 중국에 인도 거부…""홍콩 시위 영향""",월,0
2364,2019.06.24,"푸틴 대통령, 對서방 식료품 금수 제재 내년 말까지 또 연장",월,0
2363,2019.06.24,"'북한 카드' 쥔 시진핑, 이번주 G20서 트럼프와 세기의 담판(종합)",월,0
2362,2019.06.24,"""중앙아 카자흐 남부서 군 탄약고 폭발…최소 16명 부상""(종합)",월,0
2361,2019.06.24,홍콩 행정장관 '고립무원'…친중국 최대 정당도 '송환법 철회'로(종합),월,0
2360,2019.06.24,독일서 유로파이터 전투기 2대 추락…조종사들 탈출,월,0
2359,2019.06.24,"트럼프, 이란 갈등 고조 속 ""각국이 자국 유조선 보호해야""",월,0
2358,2019.06.24,"이스탄불 재선거 野 승리에 '터키 자산' 강세…""불확실성 해소""(종합)",월,0
2356,2019.06.24,"트럼프 ""연준, 금리 내려야할 때 고집센 아이처럼 꼼짝 안 해""",월,0
2355,2019.06.24,"WTO ""G20, 8개월동안 20개 무역규제 도입…증가 추세""",월,0
2354,2019.06.24,"""EU 식품 약 3분의 1, 성분 다른데도 동일·유사상표로 판매""",월,0
2353,2019.06.24,"브라질, 올해 성장률 전망치 또 하향조정할듯…1% 밑돌 가능성",월,0
2352,2019.06.24,"벨기에 대테러당국 ""美 대사관 테러 기획한 남성 체포""",월,0
2357,2019.06.24,북아프리카 스페인령 세우타 이슬람교회당에 괴한들 총격,월,0
2374,2019.06.25,"트럼프와 담판 앞둔 시진핑, 정치국 소집해 ""초심 잊지 말자""(종합)",화,1
2379,2019.06.25,"WP ""中 상하이푸둥은행, 美와 거래 끊길 수 있다""",화,1
2378,2019.06.25,"터키 에르도안 ""러 S-400 도입, 물러서지 않아…내달 인도""",화,1
2377,2019.06.25,"SCMP ""美, 韓에 남중국해 군함 파견 요청""…국방부 ""요청 없어""(종합)",화,1
2376,2019.06.25,"스웨덴 정부, 미국 요청에 中 부패 사범 다시 체포",화,1
2375,2019.06.25,"트럼프와 담판 앞둔 시진핑, 정치국 소집해 ""초심 잊지 말자""",화,1
2373,2019.06.25,"교황, 11월 日방문…피폭지 히로시마 가고 일왕 만나",화,1
2372,2019.06.25,"'아시안피스컵' 배구대회 폐막…""남북 화합에 만족""",화,1
2371,2019.06.25,"美 볼턴 ""이란이 우라늄 저장한도 넘으면 모든 옵션 검토""(종합)",화,1
2370,2019.06.25,"유럽평의회, 러시아 복귀 허용…크림 병합 이후 5년만(종합)",화,1
2369,2019.06.25,"러, 美의 이란 최고지도자 제재 비난…""국제안보 체제 훼손""",화,1
2368,2019.06.25,"美 군축대사 ""이란이 계속 공격한다면 단호하게 대응""",화,1
2367,2019.06.25,'7월 쇼핑대목' 아마존 프라임데이 올해는 48시간,화,1
2366,2019.06.25,"터키 에르도안 ""러 S-400 도입, 물러서지 않아…내달 인도""(종합)",화,1
2393,2019.06.26,"이란 최고지도자 ""美 대화 제의는 '속임수'…무장해제 노려""",수,1
2392,2019.06.26,"日, 美 눈치보며 G20공동성명에 '反보호무역·지구온난화' 제외(종합)",수,1
2391,2019.06.26,"미일 북핵 수석 전화통화…""북중 정상회담 정보 공유""",수,1
2390,2019.06.26,"아베, 마크롱과 정상회담…中 견제 위해 ""해양안보 협력""",수,1
2389,2019.06.26,"트럼프, '친서에 3차회담 있나'에 ""그럴수도…어느 시점에 회담""(종합2보)",수,1
2388,2019.06.26,카자흐스탄 탄약고 폭발사고 때 미사일까지 발사,수,1
2387,2019.06.26,"아일랜드 총리 ""노딜 브렉시트시 마이너스성장 우려""",수,1
2385,2019.06.26,"헝가리 침례교 ""한국인들, 이번 사고로 뗄 수 없는 형제관계 돼""",수,1
2384,2019.06.26,터키서 '이주민 미니버스' 검문 피하려다 참사…40명 사상,수,1
2383,2019.06.26,"크렘린 ""푸틴-트럼프, 28일 오사카 G20서 1시간 동안 회담""",수,1
2382,2019.06.26,"英 중앙은행 총재, 노딜 브렉시트시 부양책 강력시사",수,1
2381,2019.06.26,"러 ""방공미사일 S-400 터키 공급 준비 99% 끝나…내달 인도""",수,1
2380,2019.06.26,"美 ""터키, 러 S-400 도입시 F-35 사업 배제·경제제재"" 경고",수,1
2386,2019.06.26,"트럼프 ""시진핑과 무역합의 안 되면 중국에 추가관세 부과""",수,1
2402,2019.06.27,美 지난주 실업수당 22만7천건…1만건 증가,목,0
2407,2019.06.27,"아베-시진핑, 정상회담 '밀착' 강조…""새로운 중일관계 구축""(종합)",목,0
2406,2019.06.27,"日올림픽위, 유도 선수 출신 야마시타 신임 회장 선출",목,0
2405,2019.06.27,유럽 기록적 폭염…40도 안팎 가마솥더위로 산불·인명피해 속출(종합),목,0
2404,2019.06.27,"러 국내선 시베리아서 비상착륙中 승무원 2명 사망…""승객 탈출""",목,0
2403,2019.06.27,美 1분기 GDP 성장률 3.1%로 확정…잠정치와 동일,목,0
2401,2019.06.27,"유로폴 ""작년 유럽서 지하디스트 테러로 13명 사망, 46명 부상""",목,0
2394,2019.06.27,"이란 외무, 트럼프 '말살' 위협에 ""그럴 처지 아냐"" 응수",목,0
2399,2019.06.27,"포드, 유럽서 고강도 구조조정…내년까지 1만2000명 감원",목,0
2398,2019.06.27,"美국방대행 ""이란과 전쟁 원하지 않지만, 추가도발 용납 못 해""",목,0
2397,2019.06.27,"영국 ""2050년까지 탄소중립국 되겠다"" G7 국가 중 최초",목,0
2396,2019.06.27,"인니 헌재, '대선 무효소송' 기각…조코위 재선 당선 확정",목,0
2395,2019.06.27,"포드, 유럽서 내년까지 1만2000명 구조조정",목,0
2400,2019.06.27,"튀니지 에셉시 대통령 중병으로 입원…""상태 위중""",목,0
2444,2019.06.30,[일지] 트럼프 행정부 출범 이후 북미관계,일,0
2449,2019.06.30,"[남북미 판문점 회동] 교황 ""평화 진전…주인공들에게 경의""",일,0
2448,2019.06.30,스페인의 뜨거운 K-팝 열기…경연대회 예선 참가자 80% 급증,일,0
2447,2019.06.30,"[남북미 판문점 회동] 러 매체, '판문점 회동' 긴박한 전개 숨가쁘게 타전(종합)",일,0
2446,2019.06.30,"[남북미 판문점 회동] ""역사적 순간, 엄청난 진전""…지구촌 시선집중(종합)",일,0
2445,2019.06.30,"[남북미 판문점 회동] 中매체들 긴급보도…""북미대화 다시 서광""(종합2보)",일,0
2443,2019.06.30,"[남북미 판문점 회동] 日아베 ""내가 김정은 직접 만나 납치문제 해결""",일,0
2442,2019.06.30,"日 외무상 ""환영하고 지지…북미 협상재개에 큰 계기""",일,0
2441,2019.06.30,"북미정상, 차기회담 '청신호'…백악관 햄버거 핵담판 현실화되나",일,0
2440,2019.06.30,긴장 이어지는 아프리카 수단…'문민정부 요구' 수만명 시위,일,0
2439,2019.06.30,"""獨신나치주의자, 경찰정보로 공격대상 정치인 정보 확보""",일,0
2438,2019.06.30,"파격 만남에 美언론 ""3차정상회담은 아닌듯한데…"" 갸우뚱",일,0
2437,2019.06.30,"[남북미 판문점 회동] 판문점에서 안보인 '매파' 볼턴, 몽골행",일,0
2436,2019.06.30,[남북미 판문점 회동] 극적 드라마 만든 북미정상 '톱다운 케미'(종합2보),일,0
2463,2019.07.01,"""리비아 군벌에 억류된 터키인 6명 석방돼""",월,0
2462,2019.07.01,"수단 야권 ""군부 진압에 따른 시위대 사망자 10명으로 늘어""",월,0
2461,2019.07.01,"이란 ""저농축 우라늄 저장한도 초과""…핵합의서 발 빼",월,0
2460,2019.07.01,"""폼페이오, 김정은 올 때까지 판문점 회동 '반신반의' 거론""",월,0
2459,2019.07.01,"EU, '차기 집행위원장 티머만스' 의견 접근…최종 합의는 실패(종합)",월,0
2458,2019.07.01,"프란치스코 교황, 오는 8일 난민·난민 조력자 위해 미사",월,0
2457,2019.07.01,"프랑코 유해 이전에 바티칸대사 '반대'…스페인 ""내정간섭"" 반발",월,0
2455,2019.07.01,홍콩 시위 과격화…일부 시위대 입법회 유리창 깨고 진입,월,0
2454,2019.07.01,"볼턴 '美정부 북핵동결론' 보도에 ""논의된적도 들어본적도 없다""",월,0
2453,2019.07.01,"러, 美서 수감된 조종사 석방 요청…'죄수 교환' 제의",월,0
2452,2019.07.01,"이란, 저농축 우라늄 저장한도 초과…핵합의 최대 위기(종합)",월,0
2451,2019.07.01,"교황청, 성추문 파문 속 ""고해성사 누설, 국가가 강제 못해""",월,0
2450,2019.07.01,"佛 경찰, 기후변화 연좌농성 시위대 얼굴에 최루액 직사",월,0
2456,2019.07.01,과격해진 홍콩 反中 시위대…입법회 '적색경보' 발령,월,0
2472,2019.07.02,인도 서부 폭우로 27명 사망…지방정부 임시 휴일 선포,화,0
2477,2019.07.02,"""시진핑, 트럼프에 '적절한 시기 대북제재 완화 필요' 언급""",화,0
2476,2019.07.02,日 '보복' 수출 규제 'GATT 11조 수량제한금지' 위반 가능성,화,0
2475,2019.07.02,"EU 정상들, 차기 EU 지도부 논의 재개…막판까지 진통 예고",화,0
2474,2019.07.02,인도 서부 폭우로 옹벽 3개 무너져…27명 사망(종합),화,0
2473,2019.07.02,"리커창 하계 다보스포럼서 ""외국인 금융투자 한도 내년 폐지""",화,0
2471,2019.07.02,"러 시베리아 폭우로 물난리…""21명 사망·실종""",화,0
2464,2019.07.02,"英 총리 후보 존슨·헌트, 한목소리로 ""'안전장치' 수용 불가""",화,0
2469,2019.07.02,"日언론 ""일본 정부, 對韓 수출규제 확대 검토"" 보도",화,0
2468,2019.07.02,"이탈리아, EU 제재 피하려 재정적자 GDP 2.04%로 하향",화,0
2467,2019.07.02,"스웨덴, 실외 공공장소 금연 확대…식당 등 흡연 묘책 찾기 부심",화,0
2466,2019.07.02,헝가리 '유람선 참사' 가해 크루즈선 경보장치 '오프' 의혹,화,0
2465,2019.07.02,"이란, 美 이란여객기 격추 31주기 추도식…""위험한 쪽은 미국""",화,0
2470,2019.07.02,"日언론 ""정부 대항조치 日기업에도 타격…일본발 공급쇼크 우려""(종합)",화,0
2486,2019.07.03,"英 존슨 ""홍콩 시민들 지지…中, 일국양제 지켜야""",수,1
2491,2019.07.03,"""중국 대응팀 선전에 파견…한 달간 홍콩 시위 동태 감시해""",수,1
2490,2019.07.03,"리비아 난민구금시설 공습에 최소 174명 사상…""전쟁범죄""(종합2보)",수,1
2489,2019.07.03,"아베 ""약속 안 지키는 국가에 우대조치 못 해…WTO 위반 아냐""(종합)",수,1
2488,2019.07.03,美 지난주 실업수당 22만1천건…전주 대비 8천건 감소,수,1
2487,2019.07.03,"러 ""화재 잠수함 탑승자 일부 구조""…선박·사고 정보 '함구'",수,1
2485,2019.07.03,"佛 경찰, 곤 前 회장 '공짜결혼식' 수사로 르노 압수수색",수,1
2478,2019.07.03,"유럽의회 새 의장에 伊 출신 사솔리 선출…EU, 빅5 인선 끝내",수,1
2483,2019.07.03,美 중거리핵조약 탈퇴 발효 앞두고 러도 참여 중단,수,1
2482,2019.07.03,"나이지리아 ""아프리카자유무역지대에 참여할 것""",수,1
2481,2019.07.03,英 20대 임신부 칼부림에 숨져…태어난 아이도 4일만에 사망,수,1
2480,2019.07.03,"나바로 ""USTR, 곧 中부총리와 대면 무역협상 재개""",수,1
2479,2019.07.03,"이란 ""7일부터 원하는 농도로 우라늄 농축""…중동 핵위기 점증(종합2보)",수,1
2484,2019.07.03,美 5월 무역적자 '껑충'…추가관세에도 對中적자 증가,수,1
2505,2019.07.04,"네덜란드 ""인터넷 아동포르노 신속 제거하지 않으면 '벌금폭탄'""",목,1
2504,2019.07.04,"EU 첫 여성 집행위원장 후보, 브뤼셀 방문…융커·투스크와 회동",목,1
2503,2019.07.04,"아베 ""공은 한국 쪽에…국제법 상식에 따라 행동해야"" 주장",목,1
2502,2019.07.04,화산 분화 伊스트롬볼리섬서 탈출 행렬…관광객 1천명 피신,목,1
2501,2019.07.04,"英 헌트 외무, ""홍콩 탄압 안 돼"" 중국에 거듭 강조",목,1
2500,2019.07.04,"러 ""화재 잠수정, 핵 추진형"" 인정…""원자로는 문제없어""",목,1
2499,2019.07.04,"프랑스 천주교회, 아동 수십명 성학대한 신부 파문",목,1
2497,2019.07.04,"유엔 ""공습 피해 달아나는 난민에 리비아 당국 총격""",목,1
2496,2019.07.04,"트럼프, 독립기념일 당일에도 ""역사상 최대규모 행사"" 홍보",목,1
2495,2019.07.04,"튀니지 해상서 이주민 탄 배 침몰…""약 80명 사망 추정""",목,1
2494,2019.07.04,"G20 주최국 日, 공식자료에 '南쿠릴은 일본땅' 표기…러 항의",목,1
2493,2019.07.04,"英 여가수 조스 스톤, 이란 입국하려다 금지당해",목,1
2492,2019.07.04,"브라질 대통령 코파아메리카 참관 논란…""편파 판정 유도""",목,1
2498,2019.07.04,"이라크 정부, 친이란 시아파민병대 통제력 강화시도",목,1
2546,2019.07.07,"IAEA ""현장 조사관들, 이란 우라늄 농축 상황 곧 보고""",일,0
2545,2019.07.07,"이란 ""英 지브롤터서 억류된 유조선 시리아행 아냐""",일,0
2544,2019.07.07,"이란, 60일 내 유럽에 원유수입·금융거래 재개 요구",일,0
2543,2019.07.07,광고중단에 부담금도…세계적 관광지 '오버투어리즘' 대응 부심,일,0
2542,2019.07.07,"美, 獨에 'IS잔당 소탕' 군사훈련 위한 지상군 파병 요청",일,0
2541,2019.07.07,"""한국말 서툴다고 그랬다니""…베트남 네티즌 '부글부글'",일,0
2547,2019.07.07,"그리스, 조기총선 돌입…중도우파로 정권 교체 '초읽기'",일,0
2539,2019.07.07,"탈레반, 아프간 정보기관 폭탄공격…14명 사망·180명 부상(종합)",일,0
2538,2019.07.07,홍콩 입법회점거 후 첫 주말집회…주최측 추산 23만 참여(종합),일,0
2537,2019.07.07,"프란치스코 교황, 리비아 난민시설 공습 규탄",일,0
2536,2019.07.07,"""美, 무인기 피격 뒤 이란에 '체면용 공습' 메시지""[이란매체]",일,0
2535,2019.07.07,"伊밀라노, K팝 열기로 '들썩'…K팝 경연대회에 500명 열광",일,0
2534,2019.07.07,"EU·獨, '우라늄농축 제한 합의 파기' 이란 발표에 우려 표명(종합)",일,0
2540,2019.07.07,"EU, 이란의 '우라늄농축 제한 합의 파기' 발표에 우려 표명",일,0
2560,2019.07.08,"캄보디아, 몰래 수십억 들고 입국하던 한인 2명 체포",월,0
2559,2019.07.08,"조지아 TV진행자 푸틴에 ""악취나는 점령자""…양국 관계 '출렁'(종합)",월,0
2558,2019.07.08,"유엔 인권대표 ""美 이주자·난민 처우 끔찍한 상황""",월,0
2557,2019.07.08,"佛법원 ""테러생존범 독방에 CCTV 설치 부당""…위자료 지급명령",월,0
2556,2019.07.08,"""미·중·일 하이테크 시장 각축전 속 한국만 '정체'""",월,0
2555,2019.07.08,"'추락사고' 보잉, 59억弗 계약 날렸다",월,0
2561,2019.07.08,"박항서 ""재계약 금액, 말도 안 꺼냈다""…추측 보도 자제 요청",월,0
2553,2019.07.08,"EU ""이란, 우라늄 농축제한 합의파기 심각하게 우려…철회해야""",월,0
2552,2019.07.08,"비건 美 대북대표, 9일 나토서 북핵문제 비공개 브리핑",월,0
2551,2019.07.08,"캄보디아, 수십억 밀반입 한인 두 명 체포…""중국인 배후 의심""(종합)",월,0
2550,2019.07.08,"이란 석유장관 ""美, 셰일오일 수출하려 이란 제재""",월,0
2549,2019.07.08,"국제법학자회, 베네수엘라 정부에 법치 재확립 촉구",월,0
2548,2019.07.08,"""화웨이 직원 이력서, 군과 밀접관계 보여줘"" 연구결과 주장",월,0
2554,2019.07.08,"젤렌스키 우크라 대통령, 푸틴에 크림 문제 등 논의 협상 제안",월,0
